order_id,order_date,region,category,customer_segment,sales,profit,quantity
11621,2024-03-08,South,Office Supplies,Home Office,30.89,9.62,2
11622,2024-01-28,North,Furniture,Home Office,483.94,120.19,1
11623,2024-02-18,East,Office Supplies,Home Office,19.66,2.55,2
11624,2024-02-23,South,Furniture,Consumer,176.09,16.5,1
11625,2024-02-28,West,Electronics,Home Office,256.47,-32.81,1
11626,2024-02-13,East,Office Supplies,Corporate,11.12,4.29,2
11627,2024-01-21,North,Furniture,Corporate,337.49,87.3,1
11628,2024-02-17,West,Electronics,Home Office,91.41,13.38,1
11629,2024-02-09,South,Office Supplies,Home Office,93.81,30.16,8
11630,2024-02-11,South,Furniture,Corporate,467.14,46.62,2
11631,2024-03-13,North,Electronics,Home Office,779.52,128.56,2
11632,2024-03-17,West,Electronics,Home Office,25.4,4.64,3
11633,2024-01-11,South,Office Supplies,Corporate,8.2,1.66,1
11634,2024-01-07,West,Office Supplies,Corporate,22.03,2.35,3
11635,2024-01-20,South,Office Supplies,Consumer,12.84,4.18,4
11636,2024-01-21,South,Electronics,Home Office,85.95,14.14,1
11637,2024-03-20,West,Office Supplies,Home Office,175.14,39.58,8
11638,2024-01-07,East,Office Supplies,Consumer,27.11,3.4,4
11639,2024-03-27,East,Furniture,Home Office,318.97,66.0,1
11640,2024-01-11,South,Electronics,Consumer,185.88,40.1,2
11641,2024-02-04,East,Office Supplies,Consumer,17.87,3.7,2
11642,2024-02-26,East,Office Supplies,Consumer,35.29,6.81,4
11643,2024-03-25,South,Furniture,Consumer,347.86,80.48,1
11644,2024-02-24,North,Office Supplies,Home Office,11.33,2.02,1
11645,2024-03-03,East,Furniture,Corporate,479.79,86.33,2
11646,2024-03-18,East,Electronics,Home Office,237.07,12.95,1
11647,2024-02-26,East,Electronics,Corporate,24.17,-2.3,2
11648,2024-02-23,East,Electronics,Consumer,1913.08,282.19,2
11649,2024-02-04,South,Office Supplies,Corporate,3.44,0.7,1
11650,2024-01-28,North,Electronics,Home Office,577.18,-49.04,3
11651,2024-03-06,East,Office Supplies,Home Office,7.06,2.56,1
11652,2024-01-15,West,Office Supplies,Consumer,10.8,3.7,1
11653,2024-02-14,South,Furniture,Home Office,193.78,39.96,1
11654,2024-02-25,South,Office Supplies,Corporate,28.93,10.03,3
11655,2024-01-15,East,Electronics,Consumer,14.05,2.5,1
11656,2024-02-06,West,Furniture,Consumer,946.93,143.66,2
11657,2024-03-27,South,Furniture,Consumer,271.92,64.66,1
11658,2024-03-27,South,Office Supplies,Home Office,69.08,21.4,2
11659,2024-03-16,East,Furniture,Consumer,236.72,58.47,1
11660,2024-03-03,South,Electronics,Consumer,21.02,5.13,2
11661,2024-03-08,West,Electronics,Consumer,91.52,9.53,3
11662,2024-03-26,West,Furniture,Consumer,251.22,74.8,1
11663,2024-02-09,North,Office Supplies,Corporate,45.93,8.66,-1
11664,2024-01-06,North,Furniture,Consumer,281.68,-20.02,1
11665,2024-01-29,South,Office Supplies,Consumer,195.77,55.28,8
11666,2024-02-20,South,Electronics,Home Office,229.0,36.0,3
11667,2024-03-17,North,Office Supplies,Consumer,82.99,14.96,6
11668,2024-01-08,North,Office Supplies,Consumer,61.64,13.3,7
11669,2024-01-01,West,Electronics,Consumer,142.39,20.87,1
11670,2024-01-27,West,Furniture,Consumer,242.53,64.5,2
11671,2024-02-08,East,Electronics,Home Office,2482.2,419.74,3
11672,2024-01-28,North,Office Supplies,Consumer,18.53,5.81,2
11673,2024-01-18,East,Electronics,Consumer,362.52,84.18,2
11674,2024-02-02,South,Office Supplies,Consumer,32.86,9.02,4
11675,2024-02-07,West,electronics,Corporate,589.42,32.14,2
11676,2024-02-11,East,Electronics,Consumer,68.1,8.98,1
11677,2024-01-16,North,Office Supplies,Corporate,46.29,8.99,5
11678,2024-01-01,South,Electronics,Consumer,120.34,11.4,4
11679,2024-03-04,North,Furniture,Home Office,180.55,21.54,2
11680,2024-02-25,East,Furniture,Consumer,410.5,34.33,1
11681,2024-01-23,South,Electronics,Consumer,258.75,63.57,1
11682,2024-01-17,East,Furniture,Home Office,575.84,166.31,1
11683,2024-02-18,South,Electronics,Home Office,33.37,-0.89,4
11684,2024-03-09,East,Office Supplies,Corporate,18.97,6.51,3
11685,2024-03-31,West,Electronics,Home Office,244.76,-16.19,4
11686,2024-01-30,North,Furniture,Consumer,112.71,18.95,1
11687,2024-03-05,East,Electronics,Consumer,313.47,33.28,5
11688,2024-03-12,West,Furniture,Consumer,300.1,60.43,4
11689,2024-03-26,West,Electronics,Home Office,1174.58,-155.21,3
11690,2024-02-15,North,Furniture,Corporate,216.98,42.83,1
11691,2024-01-10,West,Electronics,Corporate,256.79,,4
11692,2024-02-20,West,Furniture,Corporate,58.84,16.51,1
11693,2024-01-06,East,Office Supplies,Consumer,29.22,3.83,4
11694,2024-02-25,West,Office Supplies,Corporate,20.06,6.55,2
11695,2024-01-03,West,Office Supplies,Home Office,66.05,22.11,2
11696,2024-02-28,North,OFFICE SUPPLIES,Home Office,28.34,8.34,2
11697,2024-01-10,South,Office Supplies,Home Office,23.66,8.93,-5
11698,2024-02-10,East,Electronics,Consumer,906.53,118.86,5
11699,2024-03-14,East,Electronics,Home Office,5423.22,-790.29,6
11700,2024-02-24,North,Furniture,Consumer,235.79,68.63,1
11701,2024-03-14,South,Furniture,Corporate,151.5,12.57,1
11702,2024-02-21,West,Furniture,Consumer,1003.32,123.6,3
11703,2024-03-31,North,Electronics,Home Office,165.88,15.66,1
11704,2024-03-22,South,Electronics,Corporate,123.88,30.79,3
11705,2024-02-23,West,Office Supplies,Corporate,75.36,,7
11706,2024-02-07,North,Electronics,Corporate,23.15,2.82,1
11707,2024-01-15,North,Office Supplies,Consumer,49.14,19.48,5
11708,2024-02-21,North,Furniture,Consumer,678.37,130.01,2
11709,2024-01-03,West,Electronics,Consumer,2845.93,200.42,3
11710,2024-02-11,South,Electronics,Home Office,137.77,21.97,1
11711,2024-01-22,West,Office Supplies,Corporate,9.45,2.16,2
11712,2024-03-20,West,Office Supplies,Home Office,6.1,1.78,1
11713,2024-02-28,East,Office Supplies,Consumer,134.62,46.51,5
11714,2024-03-29,North,Electronics,Home Office,907.4,80.04,1
11715,2024-02-16,South,Electronics,Consumer,675.98,-57.67,3
11716,2024-01-12,West,Furniture,Home Office,103.81,19.05,2
11717,2024-02-25,East,Office Supplies,Home Office,4.51,0.55,2
11718,2024-01-14,South,Electronics,Corporate,59.76,,4
11719,2024-02-01,West,Electronics,Consumer,456.5,28.08,2
11720,2024-02-25,West,Office Supplies,Home Office,15.96,4.09,1
11721,2024-03-16,South,ELECTRONICS,Home Office,33.77,4.47,3
11722,2024-02-21,West,Office Supplies,Corporate,28.21,8.3,3
11723,2024-03-08,West,Furniture,Corporate,211.03,43.57,1
11724,2024-01-11,East,Electronics,Home Office,4100.04,779.11,4
11725,2024-02-20,East,Furniture,Consumer,193.13,,1
11726,2024-02-09,East,Electronics,Home Office,82.23,10.89,2
11727,2024-02-13,South,Furniture,Corporate,290.29,82.85,1
11728,2024-01-29,North,Electronics,Consumer,304.33,51.37,2
11729,2024-02-12,North,Electronics,Corporate,281.66,46.91,1
11730,2024-01-22,South,Electronics,Home Office,225.08,49.57,1
11731,2024-01-10,East,Electronics,Consumer,261.05,54.79,1
11732,2024-03-06,West,Office Supplies,Consumer,17.05,4.26,1
11733,2024-03-22,East,Electronics,Consumer,45.54,5.55,2
11734,2024-01-15,West,Furniture,Home Office,90.54,21.44,1
11735,2024-03-08,West,Electronics,Home Office,67.44,11.4,1
11736,2024-03-06,North,Furniture,Corporate,604.19,175.51,3
11737,2024-01-25,North,Furniture,Home Office,290.82,75.38,1
11738,2024-02-14,West,Electronics,Corporate,6067.95,1225.22,7
11739,2024-02-14,East,Office Supplies,Consumer,140.15,41.72,7
11740,2024-03-23,North,Electronics,Home Office,124.79,,1
11741,2024-01-19,South,Electronics,Home Office,188.4,15.03,1
11742,2024-01-31,South,Office Supplies,Home Office,62.17,7.49,7
11743,2024-01-14,West,Office Supplies,Consumer,17.91,4.76,2
11744,01/19/2024,East,Furniture,Home Office,466.95,38.83,3
11745,2024-02-02,West,Furniture,Consumer,1881.06,285.08,4
11746,2024-01-26,North,Electronics,Consumer,594.02,101.87,2
11747,2024-01-23,North,Office Supplies,Consumer,46.28,8.34,2
11748,2024-03-18,North,Electronics,Corporate,150.47,10.25,2
11749,2024-01-20,East,Electronics,Consumer,89.36,15.83,1
11750,2024-03-24,North,Furniture,Corporate,223.31,53.67,1
11751,2024-01-10,East,Office Supplies,Consumer,13.82,,2
11752,2024-01-23,West,Electronics,Corporate,84.45,6.08,1
11753,2024-03-21,West,Furniture,Home Office,188.59,28.06,1
11754,03/04/2024,West,Electronics,Consumer,89.8,7.56,2
11755,2024-02-29,West,Furniture,Corporate,197.24,24.39,1
11756,2024-03-13,West,Office Supplies,Corporate,36.27,-2.72,4
11757,2024-03-15,East,Office Supplies,Consumer,47.62,11.05,7
11758,2024-02-27,West,Office Supplies,Corporate,7.25,2.07,1
11759,2024-03-28,North,Office Supplies,Home Office,85.85,10.92,4
11760,2024-03-13,North,Electronics,Consumer,420.69,25.79,2
11761,2024-03-23,West,Electronics,Consumer,129.81,28.24,4
11762,2024-03-22,North,Office Supplies,Consumer,19.25,2.02,3
11763,2024-03-20,North,Furniture,Corporate,211.62,-2.37,6
11764,2024-02-11,West,Furniture,Consumer,79.2,-11.3,1
11765,2024-03-21,North,Electronics,Corporate,69.37,3.61,1
11766,2024-02-10,West,Furniture,Corporate,666.05,123.21,3
11767,2024-01-20,East,Electronics,Home Office,75.27,16.1,1
11768,2024-02-26,West,Furniture,Consumer,413.84,,2
11769,2024-01-09,North,Furniture,Home Office,79.1,22.2,1
11770,2024-03-01,South,Electronics,Home Office,166.57,34.38,2
11771,2024-02-26,North,Electronics,Home Office,78.42,10.19,1
11772,2024-03-21,East,Furniture,Corporate,675.77,103.33,2
11773,2024-02-08,North,Furniture,Consumer,476.39,48.94,2
11774,2024-02-05,East,elecTRONICS,Home Office,96.49,23.26,2
11775,2024-03-16,South,Electronics,Consumer,133.87,7.02,4
11776,2024-01-08,North,Furniture,Corporate,326.76,56.25,5
11777,2024-02-15,West,Office Supplies,Home Office,77.23,18.5,3
11778,2024-03-05,,Electronics,Consumer,41.36,-3.93,1
11779,2024-01-10,East,electronics,Corporate,15.92,1.82,2
11780,2024-02-09,East,Electronics,Corporate,833.85,123.17,4
11781,2024-02-29,South,Furniture,Home Office,56.47,-5.41,1
11782,2024-02-27,West,Furniture,Consumer,158.19,33.87,1
11783,2024-01-05,North,Office Supplies,Home Office,16.32,3.93,1
11784,2024-01-08,East,Office Supplies,Home Office,86.95,10.24,9
11785,2024-02-17,North,Office Supplies,Consumer,22.04,5.15,2
11786,2024-02-06,West,Furniture,Corporate,160.95,37.63,1
11787,2024-01-10,East,Electronics,Home Office,16.47,3.8,3
11788,2024-03-23,South,Office Supplies,Home Office,48.65,16.78,-4
11789,2024-01-12,,Furniture,Home Office,1139.12,237.07,3
11790,2024-03-19,South,Electronics,Home Office,4457.95,1040.53,4
11791,2024-03-17,South,Electronics,Home Office,20.73,2.78,3
11792,2024-03-05,East,Furniture,Consumer,465.7,72.91,2
11793,2024-02-19,North,Electronics,Corporate,295.41,61.68,1
11794,2024-02-29,East,Furniture,Corporate,624.69,127.69,2
11795,2024-03-15,West,Office Supplies,Home Office,30.86,10.47,3
11796,2024-03-11,West,Furniture,Corporate,49.21,10.27,1
11797,2024-01-06,West,Furniture,Home Office,561.8,54.34,1
11798,2024-02-27,South,Furniture,Corporate,675.96,110.35,2
11799,2024-03-14,South,Furniture,Home Office,116.47,31.36,1
11800,2024-03-24,West,Office Supplies,Corporate,65.62,,7
11801,2024-01-25,West,Furniture,Home Office,1014.43,-125.26,3
11802,2024-02-11,North,Furniture,Consumer,261.76,74.51,1
11803,2024-03-18,North,Electronics,Home Office,97.25,20.0,2
11804,2024-03-01,West,Furniture,Home Office,325.08,52.88,1
11805,2024-03-05,West,Office Supplies,Home Office,31.64,8.87,4
11806,2024-01-20,East,Office Supplies,Corporate,118.67,30.45,6
11807,2024-01-08,West,Electronics,Home Office,158.07,32.54,1
11808,2024-02-27,South,Furniture,Corporate,463.05,74.81,1
11809,2024-01-14,West,Electronics,Corporate,51.51,9.36,1
11810,2024-02-13,North,Office Supplies,Corporate,19.04,3.5,2
11811,2024-01-11,East,Electronics,Corporate,223.99,43.75,1
11812,2024-03-05,East,Office Supplies,Corporate,13.5,2.81,3
11813,2024-03-23,North,Office Supplies,Corporate,38.14,11.93,2
11814,2024-01-23,North,Electronics,Consumer,1045.81,197.32,1
11815,2024-01-06,East,Furniture,Corporate,255.33,59.79,1
11816,2024-02-01,West,Electronics,Consumer,1597.69,297.43,4
11817,2024-03-31,South,Office Supplies,Home Office,54.33,13.55,4
11818,2024-02-26,North,Office Supplies,Home Office,28.3,5.78,3
11819,2024-02-26,West,Furniture,Home Office,588.91,,2
11820,2024-03-08,East,Electronics,Home Office,70.0,15.08,5
11821,2024-03-07,South,Electronics,Consumer,31.38,2.46,6
11822,2024-03-19,North,Office Supplies,Home Office,35.49,11.85,5
11823,2024-01-21,East,Office Supplies,Home Office,14.28,3.52,1
11824,2024-02-16,South,Electronics,Consumer,48.76,11.88,1
11825,2024-02-17,North,electronics,Home Office,55.61,2.88,4
11826,2024-02-06,North,Office Supplies,Home Office,55.37,15.14,6
11827,2024-02-19,West,Office Supplies,Consumer,16.52,4.67,3
11828,2024-02-22,West,Office Supplies,Home Office,65.35,24.26,8
11829,2024-02-13,South,Office Supplies,Consumer,70.76,19.39,6
11830,2024-03-27,East,Office Supplies,Consumer,34.28,12.34,2
11831,2024-03-17,West,Office Supplies,Corporate,48.05,14.17,3
11832,2024-01-07,East,Office Supplies,Consumer,119.61,43.62,8
11833,2024-03-21,North,Electronics,Consumer,5571.66,527.83,5
11834,2024-03-23,North,Furniture,Consumer,1032.47,123.07,2
11835,2024-02-12,East,Electronics,Consumer,73.51,6.89,1
11836,2024-01-09,West,Electronics,Corporate,105.13,22.37,3
11837,2024-02-12,North,Electronics,Corporate,21.08,,4
11838,2024-01-13,North,Electronics,Corporate,40.71,6.86,4
11839,2024-03-12,South,Office Supplies,Home Office,50.37,5.64,5
11840,2024-03-27,East,Furniture,Home Office,331.11,78.29,6
11841,2024-02-19,South,Furniture,Corporate,338.11,,1
11842,2024-02-06,North,Electronics,Consumer,91.44,19.51,1
11843,2024-02-02,West,Furniture,Home Office,134.59,27.11,1
11844,2024-03-25,South,Office Supplies,Home Office,81.28,,3
11845,2024-03-18,North,Office Supplies,Consumer,32.61,11.88,5
11846,2024-01-20,North,Office Supplies,Home Office,158.74,28.01,6
11847,2024-02-12,South,Office Supplies,Corporate,72.06,23.11,9
11848,2024-01-11,North,Electronics,Corporate,232.32,53.72,1
11849,2024-03-15,North,Electronics,Home Office,401.6,76.82,2
11850,2024-03-25,East,Office Supplies,Corporate,20.65,-2.72,3
11851,2024-01-19,North,Furniture,Corporate,229.66,35.0,1
11852,2024-02-14,West,Office Supplies,Home Office,5.8,1.87,1
11853,2024-02-09,West,furnITURE,Consumer,407.94,68.57,1
11854,2024-03-24,South,Furniture,Home Office,405.94,44.18,2
11855,2024-03-30,West,Office Supplies,Consumer,10.27,3.47,5
11856,2024-03-25,South,Office Supplies,Consumer,13.56,,2
11857,2024-02-20,West,Office Supplies,Corporate,27.7,10.31,1
11858,2024-01-17,East,Furniture,Corporate,508.79,128.13,1
11859,2024-03-17,West,Office Supplies,Corporate,94.46,14.97,7
11860,2024-03-31,East,Electronics,Corporate,458.37,80.59,2
11861,2024-01-11,West,Office Supplies,Consumer,47.04,14.52,4
11862,2024-02-09,East,Electronics,Home Office,499.37,102.77,2
11863,2024-03-12,East,Furniture,Corporate,171.23,22.75,1
11864,02/18/2024,South,Electronics,Corporate,111.09,14.6,5
11865,2024-03-23,East,Furniture,Consumer,841.66,126.63,4
11866,2024-02-12,East,Electronics,Corporate,1078.47,79.62,4
11867,2024-01-17,North,Electronics,Consumer,56.81,12.47,1
11868,2024-03-26,North,Furniture,Home Office,193.66,28.44,1
11869,2024-03-30,West,Furniture,Home Office,230.96,45.85,1
11870,2024-03-28,North,Furniture,Corporate,854.76,218.14,5
11871,2024-03-08,South,FURNITURE,Consumer,372.8,36.68,1
11872,2024-01-12,North,Office Supplies,Home Office,7.56,2.86,2
11873,2024-03-23,West,Office Supplies,Corporate,35.58,11.38,3
11874,2024-03-26,South,Furniture,Consumer,178.43,23.04,1
11875,2024-02-24,North,Furniture,Corporate,74.5,21.79,1
11876,2024-03-06,North,Furniture,Corporate,544.78,113.76,2
11877,2024-02-16,East,Electronics,Home Office,266.88,-8.09,1
11878,2024-01-03,North,Furniture,Corporate,590.26,112.82,2
11879,2024-02-16,North,Electronics,Corporate,271.76,35.98,1
11880,2024-02-09,West,Furniture,Consumer,236.68,55.61,1
11881,2024-01-24,East,Office Supplies,Home Office,163.78,58.5,6
11882,2024-01-28,West,Electronics,Consumer,40.72,-2.24,2
11883,2024-02-13,East,Furniture,Corporate,729.93,121.86,2
11884,2024-03-03,West,Furniture,Consumer,128.4,37.83,1
11885,2024-01-25,West,Office Supplies,Home Office,34.72,6.76,3
11886,2024-01-29,East,Electronics,Home Office,56.3,11.14,7
11887,2024-01-18,North,Furniture,Corporate,33.31,6.02,1
11888,2024-01-20,North,Office Supplies,Consumer,57.38,10.72,4
11889,2024-01-10,South,Electronics,Consumer,1999.75,249.57,2
11890,02/07/2024,West,Furniture,Consumer,229.23,65.51,1
11891,2024-01-13,South,Electronics,Home Office,124.92,17.07,3
11892,2024-03-05,North,Furniture,Home Office,419.13,117.32,1
11893,2024-03-10,North,Electronics,Consumer,36.79,6.69,1
11894,2024-03-08,North,Electronics,Corporate,73.66,-6.55,1
11895,2024-01-05,West,Furniture,Corporate,253.09,74.03,1
11896,2024-03-25,South,Office Supplies,Home Office,33.41,6.13,7
11897,2024-02-13,South,Furniture,Corporate,342.82,-37.84,1
11898,2024-03-20,West,Electronics,Home Office,324.18,42.8,1
11899,2024-01-17,North,Furniture,Home Office,331.86,80.58,1
11900,2024-03-17,West,Office Supplies,Home Office,14.89,5.51,1
11901,2024-02-18,East,Furniture,Home Office,132.62,18.97,1
11902,2024-01-20,,Furniture,Consumer,195.34,57.39,1
11903,2024-01-21,North,Furniture,Corporate,165.28,18.86,1
11904,2024-01-24,South,Office Supplies,Home Office,28.35,11.24,3
11905,2024-03-29,West,Electronics,Consumer,69.48,5.8,2
11906,2024-03-20,South,Electronics,Corporate,2810.31,651.56,3
11907,2024-01-22,West,Furniture,Consumer,234.56,59.56,1
11908,2024-02-26,East,Furniture,Corporate,466.73,106.57,2
11909,2024-01-06,South,Office Supplies,Home Office,75.47,26.07,3
11910,2024-02-22,South,Electronics,Corporate,264.79,-10.21,3
11911,2024-02-16,South,Furniture,Corporate,146.03,39.54,3
11912,2024-03-27,East,Electronics,Corporate,92.12,18.17,3
11913,2024-01-31,North,Electronics,Consumer,306.03,60.12,4
11914,2024-02-26,North,Furniture,Consumer,310.74,58.97,1
11915,2024-03-19,South,Electronics,Corporate,260.12,37.77,3
11916,2024-02-06,West,Electronics,Corporate,96.67,9.37,-5
11917,2024-02-27,North,Furniture,Corporate,980.51,,2
11918,2024-01-30,South,Furniture,Corporate,281.37,54.13,1
11919,2024-03-09,East,Office Supplies,Consumer,34.65,6.23,4
11920,2024-01-31,East,Furniture,Consumer,398.49,97.86,2
11921,2024-02-09,West,Electronics,Consumer,30.16,-0.71,3
11922,2024-03-01,West,Furniture,Consumer,249.09,72.14,1
11923,2024-01-25,West,Office Supplies,Home Office,14.3,4.91,3
11924,2024-02-17,North,Furniture,Home Office,723.51,81.86,2
11925,2024-03-27,South,Electronics,Consumer,33.59,1.83,1
11926,2024-03-14,East,Electronics,Consumer,2070.44,316.38,2
11927,2024-02-26,North,Electronics,Corporate,692.67,36.63,4
11928,2024-02-29,West,Electronics,Corporate,295.37,-43.39,1
11929,2024-02-06,South,Furniture,Home Office,415.54,67.24,1
11930,2024-02-18,West,Office Supplies,Consumer,22.94,4.23,3
11931,2024-03-05,East,Electronics,Home Office,885.73,183.05,3
11932,2024-03-08,East,Furniture,Home Office,267.46,25.75,1
11933,2024-02-23,South,Electronics,Home Office,174.53,16.54,6
11934,2024-01-21,East,Office Supplies,Home Office,37.54,9.46,1
11935,2024-01-26,East,Electronics,Home Office,108.7,20.37,2
11936,2024-03-18,South,Electronics,Corporate,164.12,19.61,2
11937,2024-01-18,North,Furniture,Home Office,769.93,89.5,3
11938,2024-02-02,East,Furniture,Consumer,98.62,14.52,2
